id,host_total_listings_count,longitude,accommodates,price,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
3630122,1,-122.43009977067304,6,$675.00,28,134,4,100,10,10,10,10,10,10,1,0.31
3636904,1,-122.4220284066595,2,$140.00,1125,0,61,96,10,10,10,10,9,9,1,1.27
3655811,32,-122.42065783364602,2,$138.00,1125,365,9,84,9,10,10,9,10,8,32,0.19
3656251,2,-122.42299435385179,2,$59.00,1125,242,117,96,10,10,10,10,9,10,2,2.36
3664261,1,-122.43742553904784,5,$229.00,7,110,160,94,10,9,10,10,10,9,1,3.6
3664693,1,-122.41196910158295,2,$115.00,90,35,25,86,9,9,9,10,10,9,1,0.51
3665991,1,-122.38997599716436,2,$100.00,1125,138,0,,,,,,,,1,
3672198,3,-122.42392245105162,2,$180.00,85,292,110,97,10,9,10,10,10,9,1,2.21
3675326,1,-122.41782027715615,3,$175.00,11,22,2,100,10,9,10,10,10,10,1,1.87
3689368,2,-122.39780062685708,6,$224.00,26,160,280,92,9,9,10,10,9,9,2,5.65
3689632,2,-122.41113757007436,2,$225.00,1125,362,20,97,10,10,10,10,9,9,2,0.41
3697738,3,-122.44893164041024,7,$290.00,360,364,9,98,10,10,10,10,10,9,3,0.25
3712105,2,-122.41099017626605,2,$325.00,1125,363,21,95,10,10,10,10,9,9,2,0.42
3712976,1,-122.42704536777916,4,$178.00,360,211,23,97,10,10,10,10,10,10,1,0.47
3716504,4,-122.41878185783904,2,$95.00,45,330,76,98,10,10,10,10,10,10,3,1.52
3718865,1,-122.42683928993574,2,$117.00,3,0,171,97,10,10,10,10,9,10,1,3.44
3720392,2,-122.46520966998877,2,$141.00,28,25,228,99,10,10,10,10,10,10,2,4.64
3721927,2,-122.46311191325687,2,$199.00,28,5,237,99,10,10,10,10,10,10,2,4.74
3727061,2,-122.41514792903101,6,$425.00,1125,336,122,98,10,10,10,10,9,10,2,2.44
3743219,1,-122.43731353293587,3,$120.00,1125,264,3,93,10,10,10,10,10,9,1,0.13
3754870,1,-122.4365915667149,2,$165.00,22,91,86,98,10,10,10,10,10,10,1,1.73
3757966,1,-122.44966534819278,2,$200.00,1125,191,32,99,10,10,10,10,10,10,1,0.64
3759246,1,-122.47916842783397,2,$99.00,28,4,276,93,9,10,10,10,10,9,1,5.54
3759368,1,-122.4351977899801,3,$165.00,1125,28,248,97,10,10,10,10,10,9,1,4.99
3761446,1,-122.41386147863004,14,"$1,250.00",30,327,28,98,10,10,10,10,10,10,1,0.73
3767907,3,-122.41939789941654,5,$230.00,365,206,29,99,10,10,10,10,9,10,2,0.6
3780418,1,-122.41549150786982,2,$170.00,1125,235,286,97,10,10,10,10,9,10,1,5.84
3791003,1,-122.43670544347461,8,$375.00,30,5,16,94,9,9,10,10,10,9,1,0.33
3792754,1,-122.46567737917532,6,$250.00,21,114,31,97,10,10,10,10,10,9,1,0.65
3793678,1,-122.48746195741062,3,$164.00,1125,345,66,98,10,10,10,10,9,10,1,1.33
3793831,1,-122.42679987638863,3,$199.00,45,306,162,96,10,9,10,10,10,9,1,3.28
3808193,3,-122.47377756910865,2,$185.00,1125,148,20,92,9,9,10,10,9,9,1,0.43
3811916,1,-122.43435793262127,2,$130.00,120,101,188,96,10,10,10,10,10,10,1,3.93
3812931,2,-122.40303419054385,2,$129.00,365,262,98,99,10,10,10,10,9,10,2,1.98
3826011,1,-122.40689639607952,2,$185.00,90,292,24,98,10,10,10,10,10,10,1,0.49
3830083,1,-122.44184229698432,2,$108.00,27,271,146,90,9,9,9,9,9,9,1,2.95
3832296,1,-122.44826128514651,2,$150.00,29,64,118,96,10,10,10,10,9,10,1,2.4
3852803,5,-122.45656799309513,6,$500.00,240,248,14,98,10,10,10,10,10,10,5,0.29
3861272,1,-122.4471924616973,6,$450.00,29,0,23,97,10,10,9,10,10,10,1,0.58
3870174,2,-122.43696927546789,2,$99.00,28,304,157,98,10,10,10,10,10,10,2,3.38
3877462,2,-122.40241302804385,5,$85.00,80,64,85,98,10,10,10,10,10,9,2,1.72
3883252,1,-122.42478700984523,2,$168.00,30,1,171,96,10,10,10,10,10,9,1,3.47
3889219,4,-122.42750693260898,4,$425.00,1125,320,26,96,10,10,10,10,10,9,2,0.53
3890704,5,-122.4285367863037,3,$150.00,170,351,28,94,10,10,10,10,10,9,2,0.61
3895335,1,-122.41442433778614,1,$90.00,365,0,8,93,10,8,10,9,9,8,1,0.21
3896093,4,-122.46829491532803,3,$60.00,60,326,67,87,9,8,10,10,9,9,4,1.39
3924524,1,-122.40183777872335,2,$95.00,1125,365,93,94,10,10,10,10,9,10,1,1.91
3945201,1,-122.44637181906388,6,$285.00,1125,72,30,96,10,10,10,10,10,9,1,0.65
3946571,1,-122.41982996084533,2,$120.00,7,317,234,97,10,10,10,10,10,10,1,4.8
3962831,3,-122.43761669223348,4,$595.00,1125,335,24,96,10,10,10,10,10,9,3,0.58
3985406,1,-122.41006867030325,2,$80.00,1125,9,53,91,9,10,10,9,9,9,1,5.15
3992022,5,-122.46429460671335,2,$55.00,30,347,105,92,10,10,9,9,9,9,5,2.17
3994686,1,-122.39652587064045,4,$282.00,10,36,51,96,10,10,10,10,10,9,1,1.07
4013746,1,-122.47896134638863,4,$145.00,28,146,240,97,10,10,10,10,9,9,1,4.97
4014209,3,-122.50588724170834,2,$117.00,1125,306,1,100,10,10,10,10,10,10,3,0.02
4022209,15,-122.42504421770124,2,$109.00,1125,0,41,90,9,9,10,10,10,9,15,0.88
4022990,15,-122.42535371324544,4,$129.00,1125,108,208,90,9,9,10,10,10,9,15,4.41
4023585,1,-122.45628861692869,6,$225.00,365,180,29,90,9,8,10,9,8,8,1,0.61
4026354,1,-122.4908469254001,4,$209.00,15,49,237,93,9,9,10,10,9,9,1,4.97
4033038,4,-122.4423725034838,12,"$1,850.00",15,177,9,100,10,10,10,10,10,10,4,0.29
4037590,1,-122.4105065515515,5,"$9,000.00",60,89,2,100,10,10,10,10,10,8,1,0.07
4040760,1,-122.42676166556015,2,$249.00,1125,0,12,100,10,10,10,10,10,10,1,0.46
4052091,4,-122.43315399163461,2,$175.00,6,231,116,99,10,10,10,10,10,10,3,2.4
4059549,15,-122.42527421165565,4,$129.00,1125,88,179,90,9,9,10,10,10,9,15,3.78
4061282,1,-122.44660577848977,1,$155.00,1125,307,60,100,10,10,10,10,10,10,1,1.54
4068598,1,-122.38356907797605,4,$210.00,1125,334,157,96,10,10,10,10,9,9,1,5.78
4069838,3,-122.43537615117144,4,$155.00,29,36,324,96,10,10,10,10,9,10,1,6.79
4069917,2,-122.4303163505191,2,$225.00,30,0,79,98,10,10,10,10,10,10,1,1.74
4075971,1,-122.42473426031118,4,$175.00,90,365,103,98,10,10,10,10,9,10,1,2.12
4077186,1,-122.45888151460584,4,$150.00,1125,68,166,94,10,10,10,10,9,9,1,3.42
4084260,33,-122.40496675838341,4,$239.00,365,65,2,100,10,10,10,10,10,10,29,0.04
4093013,2,-122.44247019837758,4,"$1,200.00",1125,346,3,100,10,10,10,10,10,10,2,0.06
4093807,6,-122.40959471461396,1,$119.00,30,351,80,99,10,10,10,10,10,10,4,3.33
4093967,2,-122.40903532569672,3,$129.00,90,312,204,98,10,10,10,10,10,10,2,4.35
4097700,1,-122.44635505540288,2,$190.00,1125,330,8,100,10,10,10,10,10,9,1,0.71
4100473,2,-122.43672251184633,4,$170.00,1125,310,41,94,10,9,10,10,10,9,2,0.9
4103906,4,-122.40349975908917,1,$400.00,1125,0,1,100,10,10,10,10,10,10,3,0.02
4104344,2,-122.44548264100015,2,$123.00,100,46,125,97,10,10,10,10,10,10,2,4.39
4105694,1,-122.45865992179095,5,$200.00,1125,14,33,92,10,10,10,10,9,9,1,0.69
4105892,2,-122.40965870936623,3,$129.00,90,331,118,98,10,10,10,10,10,10,2,2.64
4105958,1,-122.46642517515016,2,$135.00,29,27,164,98,10,10,10,10,10,10,1,3.41
4106442,1,-122.41649677240356,4,$120.00,120,261,148,94,9,9,10,10,10,9,1,3.12
4110344,15,-122.42587349601285,2,$99.00,1125,0,66,90,9,9,10,10,10,9,15,1.39
4111104,1,-122.40883013573362,6,$249.00,21,0,6,97,10,9,10,10,10,10,1,0.13
4120530,3,-122.4050025089404,4,$170.00,1125,364,20,92,9,9,10,9,10,9,3,0.43
4121114,9,-122.43706859165883,4,$145.00,28,272,96,94,9,10,10,10,10,9,9,2.08
4121691,1,-122.50461436173147,2,$145.00,14,51,71,95,10,10,10,10,10,10,1,1.48
4122671,2,-122.38946063068468,2,$100.00,29,0,33,99,10,10,10,10,9,10,1,0.69
4135201,2,-122.44677575930345,1,$119.00,100,57,84,98,10,10,10,10,10,10,2,2.53
4152054,1,-122.51117302105989,2,$220.00,1125,365,0,,,,,,,,1,
4156390,1,-122.42694386011316,2,$90.00,1125,294,300,96,10,10,10,10,9,10,1,6.24
4157431,1,-122.42024168852079,2,$135.00,365,246,43,97,10,10,10,10,10,9,1,0.89
4163948,3,-122.41580623785951,3,$140.00,5000,307,5,100,10,10,10,10,9,10,1,0.3
4175174,1,-122.42567844715961,4,$250.00,1125,8,14,100,10,10,10,10,10,10,1,0.35
4175303,1,-122.42453323120137,4,$80.00,16,0,68,96,10,9,10,10,10,10,1,1.41
4183088,4,-122.43441652703395,6,"$1,100.00",7,215,11,100,10,10,10,10,9,10,3,0.29
4184406,5,-122.4286117225157,2,$180.00,90,63,158,99,10,10,10,10,10,10,4,3.37
4191242,2,-122.40551372286491,4,$135.00,1125,249,99,94,10,10,10,10,10,9,2,2.07
4194915,2,-122.43695154598531,12,$297.00,365,317,12,92,9,9,10,9,9,9,2,0.28
4195348,2,-122.43668215846667,10,$199.00,365,285,8,94,9,9,10,10,10,9,2,0.19
4199015,2,-122.42405098154077,2,$195.00,1125,6,14,97,10,10,10,10,10,9,1,0.29
4211442,14,-122.43616028038922,1,$79.00,1125,250,3,100,10,10,10,10,10,10,9,0.12
4215907,1,-122.39399733918479,2,$115.00,90,85,87,95,10,10,10,10,8,9,1,1.82
4227441,2,-122.45278428524048,2,$125.00,6,10,181,95,10,10,10,10,10,9,2,3.79
4227479,3,-122.42979386630216,2,$120.00,31,4,25,97,10,10,10,10,10,9,2,0.53
4228444,1,-122.40017140845237,2,$177.00,365,80,56,90,9,10,10,10,9,9,1,1.18
4242823,1,-122.4325483839598,5,$600.00,1124,256,14,94,10,10,10,10,10,9,1,0.3
4243837,1,-122.50765795521117,3,$225.00,10,295,34,99,10,10,10,10,10,10,1,0.72
4250927,2,-122.43892988946344,6,$239.00,1125,311,63,100,10,10,10,10,10,10,1,1.32
4251101,2,-122.4776903310322,2,$104.00,96,365,86,91,10,9,10,10,9,9,2,1.82
4252808,1,-122.50854097888902,3,$150.00,30,109,220,99,10,10,10,10,10,10,1,6.84
4257302,2,-122.44431574195183,2,$100.00,65,279,159,96,10,10,10,10,10,10,2,4.64
4259418,4,-122.50390781084099,3,$100.00,1125,254,44,86,9,9,9,9,9,9,3,0.95
4262533,4,-122.4687071124841,2,$66.00,1125,333,97,89,9,8,10,10,9,9,4,2.43
4263821,5,-122.42702170620923,1,$69.00,15,32,191,97,10,10,10,10,10,9,5,5.3
4271413,1,-122.44813154040213,2,$160.00,1125,0,17,95,10,10,10,10,10,9,1,1.62
4275896,1,-122.41722574898752,2,$95.00,1125,111,210,90,10,9,10,9,9,9,1,5.39
4277696,4,-122.42375579963911,2,$175.00,90,42,18,100,10,10,10,10,10,10,2,0.41
4286391,2,-122.43442694140768,4,$50.00,28,160,61,90,9,8,9,9,9,9,2,1.48
4287481,1,-122.48324337981244,4,$165.00,21,237,235,92,9,9,10,10,9,9,1,5
4295573,1,-122.43389757902229,2,$53.00,365,245,92,98,10,10,10,10,9,10,1,2.04
4305042,1,-122.45920872347635,2,$189.00,15,114,128,99,10,10,10,10,10,10,1,2.85
4311670,3,-122.42724726404519,1,$95.00,1125,1,60,98,10,10,10,10,10,10,3,1.28
4317520,5,-122.41393650235699,1,$40.00,1125,171,0,,,,,,,,5,
4317833,41,-122.4120803221796,4,$595.00,1124,40,6,100,10,10,10,10,10,10,31,0.13
4318081,1,-122.44301620609683,3,$158.00,1125,0,5,100,10,10,10,10,10,10,1,0.14
4319230,3,-122.43832184707055,3,$108.00,180,98,2,100,10,9,10,10,10,10,1,0.09
4321720,1,-122.43956326268159,2,$199.00,1125,17,75,99,10,10,10,10,10,10,1,1.58
4330861,1,-122.44551069789885,4,$280.00,14,16,23,97,10,10,10,10,9,10,1,0.51
4342334,1,-122.42336927777792,2,$285.00,13,0,6,100,10,10,10,10,10,10,1,0.13
4343283,1,-122.4161732669211,2,$139.00,1000,55,5,92,9,10,9,9,10,10,1,0.11
4343722,41,-122.42061037942966,2,$140.00,365,312,8,100,10,10,9,9,9,9,31,0.21
4358868,1,-122.39082969890377,6,$550.00,10,86,12,100,10,10,10,10,10,9,1,0.39
4359078,15,-122.42534196341069,4,$129.00,1125,96,199,91,9,9,10,10,10,9,15,4.22
4359495,1,-122.4814741118645,4,$130.00,250,32,18,98,10,10,10,10,9,10,1,0.39
4359626,1,-122.43697801857904,2,$155.00,28,299,24,97,10,10,10,10,10,9,1,0.53
4360006,5,-122.45823597974444,2,$115.00,14,36,57,97,10,10,10,10,10,10,5,1.21
4365969,2,-122.43099906538576,3,$136.00,29,281,265,99,10,10,10,10,10,10,1,6.29
4372435,1,-122.4780336835931,2,$120.00,28,311,17,95,10,9,10,10,10,9,1,0.52
4377982,3,-122.45824705907997,2,$70.00,28,262,161,84,9,9,9,9,8,8,3,3.41
4387067,3,-122.43411193246891,2,$129.00,28,246,423,99,10,10,10,10,10,10,3,9.41
4392441,32,-122.4458625728031,2,$117.00,1125,365,2,100,10,10,10,10,10,10,32,0.05
4401445,1,-122.41290168479037,6,$800.00,30,0,32,98,10,10,10,10,10,10,1,0.71
4402199,4,-122.44684680908385,2,$185.00,15,320,144,99,10,10,10,10,10,10,4,3.8
4417901,22,-122.40629676335672,2,$95.00,1125,58,118,91,9,9,10,10,9,9,22,2.52
4418649,2,-122.45335062050485,2,$120.00,5,44,36,98,10,10,10,10,10,10,2,2.74
4418675,1,-122.43558298173744,11,$850.00,1000,141,33,98,10,10,10,10,10,9,1,0.73
4422501,1,-122.429765605364,6,"$1,250.00",1125,309,13,100,10,10,10,10,10,10,1,0.29
4429475,2,-122.45248391114815,5,$360.00,14,49,55,99,10,10,10,10,10,10,1,1.22
4429527,1,-122.46608251212176,2,$130.00,29,298,59,97,10,10,10,10,10,10,1,1.44
4430996,22,-122.40543955869602,2,$95.00,1125,50,52,91,10,9,10,10,9,9,22,1.13
4439461,3,-122.43439174687441,2,$129.00,28,272,414,99,10,10,10,10,10,10,3,9.05
4445540,4,-122.44501960144152,2,$140.00,365,361,33,98,10,10,10,10,10,10,3,0.86
4446003,2,-122.410209105244,4,$175.00,1125,335,26,90,9,9,10,10,9,9,2,0.87
4461197,18,-122.4233292840248,2,$110.00,1125,312,20,87,9,8,10,10,10,8,11,0.43
4462326,9,-122.43706177421502,2,$105.00,28,248,82,93,10,10,10,10,10,9,9,1.86
4463165,9,-122.4349273440585,2,$155.00,28,272,50,92,10,9,10,10,9,9,9,1.09
4463263,9,-122.43708950451737,8,$390.00,28,246,52,94,9,9,10,10,10,9,9,1.16
4464347,22,-122.40611330109961,4,$38.00,1125,38,211,91,9,9,10,10,9,9,22,4.54
4470873,3,-122.44413079502131,6,$225.00,30,277,36,95,10,10,10,10,10,9,2,0.77
4471474,1,-122.41796054100101,4,$155.00,1125,342,10,94,10,9,10,10,10,9,1,0.26
4476390,4,-122.4271038088628,4,$100.00,190,342,37,88,9,9,10,9,8,9,4,0.8
4480958,1,-122.41418513681683,5,$260.00,28,305,136,96,10,10,10,10,10,9,1,2.96
4483550,1,-122.42125745200066,4,$299.00,14,0,2,100,10,10,10,10,10,10,1,0.13
4500244,2,-122.42364935415071,2,$180.00,200,350,27,94,9,10,10,10,10,9,1,0.59
4502425,1,-122.39057844067294,4,$299.00,60,48,25,95,10,9,10,10,9,9,1,0.54
4510968,1,-122.43711334884442,4,$120.00,27,31,107,87,9,9,9,9,9,9,1,2.42
4517932,1,-122.41625715969852,2,$400.00,12,310,85,96,10,10,10,10,10,9,1,1.85
4518031,22,-122.40548749612182,4,$38.00,1125,36,209,92,9,9,10,10,9,9,22,4.48
4519757,22,-122.40596056040448,4,$38.00,1125,51,182,94,10,9,10,10,9,9,22,3.9
4519780,22,-122.40473890218023,4,$38.00,1125,30,192,94,10,9,10,10,9,9,22,4.16
4520661,4,-122.49405127204905,2,$90.00,1125,365,109,89,9,9,10,10,9,9,4,2.83
4525604,4,-122.41042661889843,2,$116.00,1125,86,87,98,10,10,10,10,10,10,2,1.87
4526608,1,-122.38795042394402,3,$95.00,89,305,244,94,10,9,10,10,9,9,1,5.37
4527553,2,-122.41589749890807,4,$290.00,21,281,55,98,10,10,10,10,10,9,2,1.22
4532551,2,-122.4285619587197,4,$269.00,90,252,114,99,10,10,10,10,10,10,1,2.51
4533440,2,-122.42443655528706,2,$100.00,90,145,98,98,10,10,10,10,10,10,2,2.23
4533652,1,-122.41209853763324,4,$139.00,7,3,127,98,10,10,10,10,10,10,1,2.93
4550843,1,-122.4532803915798,2,$119.00,360,351,7,94,10,10,10,10,10,10,1,0.16
4554977,1,-122.4250268784374,2,$110.00,1125,44,14,99,10,10,10,10,10,10,1,0.58
4558566,4,-122.41079246439557,6,$300.00,1125,101,41,95,10,10,10,10,9,10,2,0.91
4558898,2,-122.41419627221069,4,$176.00,29,95,67,100,10,10,10,10,10,10,2,5.76
4566275,1,-122.44108757425661,6,$300.00,1125,8,152,93,9,9,10,10,10,9,1,3.29
4575906,19,-122.42004726297746,2,$60.00,1125,268,6,97,10,10,10,9,9,10,19,0.13
4576288,19,-122.47473293574933,2,$70.00,1125,211,10,92,9,9,10,9,10,9,19,0.26
4576487,19,-122.4740878512557,2,$60.00,999999,118,19,86,9,9,10,10,10,9,19,0.42
4594018,41,-122.38829300555315,3,$500.00,365,191,0,,,,,,,,31,
4597675,4,-122.44160852218147,1,$125.00,1125,164,1,100,10,10,10,10,10,10,3,1
4598364,4,-122.44076586137687,1,$82.00,1125,334,1,100,10,10,10,10,10,10,3,0.04
4603953,1,-122.40766792341836,3,$175.00,28,0,20,99,10,10,10,10,9,9,1,0.48
4607177,2,-122.40481024970245,2,$215.00,90,56,141,99,10,10,10,10,10,10,1,3.17
4607282,2,-122.46475454177387,4,$325.00,28,309,11,96,9,9,10,10,9,10,2,0.27
4614763,2,-122.4040496024233,5,$175.00,90,142,264,98,10,10,10,10,9,10,2,5.8
4616040,5,-122.42131774782291,2,$135.00,1125,365,10,93,9,10,10,10,10,10,5,0.22
4616596,1,-122.4148543900752,3,$225.00,60,18,59,97,10,10,10,10,9,9,1,1.29
4617719,1,-122.40815289100522,6,$139.00,28,101,281,98,10,10,10,10,9,10,1,6.23
4621762,2,-122.44125606313253,4,$150.00,180,215,7,89,9,8,9,10,9,9,2,0.19
4624467,2,-122.41681709924057,4,$169.00,21,323,14,99,10,10,10,10,10,10,2,0.35
4631873,15,-122.4257149841008,2,$99.00,1125,0,118,88,9,9,10,10,10,9,15,2.55
4632133,15,-122.42533558259841,2,$109.00,1125,0,77,91,9,10,10,10,10,9,15,1.67
4638176,41,-122.39416133854168,4,$296.00,1125,38,6,100,10,10,10,10,10,10,31,0.14
4638266,1,-122.48646620816668,2,$150.00,7,318,22,99,10,10,10,10,10,10,1,0.56
4639434,1,-122.43449943865106,1,$130.00,9,2,76,97,10,10,10,10,10,10,1,1.66
4650391,3,-122.4286074184605,2,$70.00,21,332,97,98,10,10,10,10,9,10,3,2.16
4653022,4,-122.39197947051449,1,$62.00,8,241,40,98,10,10,10,10,8,9,3,0.92
4653332,1,-122.42941786048276,2,$160.00,29,1,10,96,10,9,10,10,10,9,1,0.23
4654218,3,-122.43337188134396,2,$59.00,28,2,110,99,10,10,10,10,9,10,3,2.94
4654737,1,-122.43908125479912,7,$299.00,99,91,87,93,10,9,10,9,10,9,1,1.93
4663060,2,-122.43133568346384,4,$140.00,25,129,250,95,10,10,10,10,10,9,2,5.43
4663132,2,-122.43274495690858,8,$575.00,60,202,15,97,9,10,10,10,10,10,2,0.33
4668872,2,-122.42251390160301,1,$99.00,180,170,15,83,9,8,8,9,9,8,2,0.34
4670847,22,-122.40408451703883,4,$38.00,1125,48,168,93,9,9,10,10,9,9,22,3.73
4678599,1,-122.43947472707079,6,$195.00,29,7,10,100,10,10,10,10,10,10,1,0.31
4688930,1,-122.49418081105927,3,$200.00,28,0,20,100,10,10,10,10,10,10,1,0.5
4695477,2,-122.45173647978058,2,$139.00,6,16,153,96,10,10,10,10,10,10,2,3.44
4701489,82,-122.40933889675837,4,$249.00,1125,351,36,98,10,10,10,10,10,9,21,0.81
4710280,1,-122.41639309467453,2,$185.00,120,257,200,98,10,10,10,10,10,10,1,4.42
4718531,3,-122.43123503302971,1,$110.00,14,133,272,99,10,10,10,10,10,10,3,6.01
4718629,1,-122.50632143755374,2,$100.00,14,39,79,96,10,9,10,10,10,10,1,6.75
4718898,112,-122.42151841753099,2,$230.00,1125,155,6,97,10,10,9,10,9,8,27,0.15
4719139,112,-122.40678467566644,3,$301.00,1125,274,10,100,10,9,10,10,10,10,27,0.22
4720512,3,-122.4291924760459,2,$99.00,180,213,130,95,9,10,9,9,10,9,3,2.9
4748287,4,-122.40921797580076,2,$65.00,120,335,31,97,10,9,9,10,9,10,4,0.76
4753566,1,-122.39914343044957,2,$240.00,9,0,1,100,10,10,10,10,10,10,1,0.11
4754285,1,-122.41964117931072,4,$295.00,28,0,27,98,10,10,10,10,10,9,1,0.6
4774742,4,-122.49786985206231,2,$62.00,21,190,110,97,10,10,10,10,10,10,4,2.56
4782281,1,-122.42885756440778,4,$180.00,28,126,209,90,9,10,10,9,10,9,1,4.71
4785521,1,-122.43806042079414,6,$400.00,1125,5,12,92,9,10,9,10,10,9,1,0.3
4787512,1,-122.4618330332722,5,$275.00,1125,0,34,95,10,10,10,10,10,9,1,0.82
4794816,2,-122.42095116243883,6,$439.00,14,0,30,98,9,10,10,10,10,10,2,0.67
4807817,2,-122.41973902849868,3,$150.00,1125,230,29,99,10,10,9,10,10,10,2,0.65
4825026,2,-122.42101102570507,2,$64.00,180,0,1,100,10,10,10,10,10,10,2,0.04
4825217,1,-122.42392992349946,2,$224.00,1125,6,37,98,10,10,10,10,10,10,1,1.07
4832436,1,-122.44684596567593,2,$250.00,1125,321,20,100,10,10,10,10,10,10,1,0.45
4833101,3,-122.42962102514254,1,$120.00,14,133,169,99,10,10,10,10,10,10,3,3.76
4838843,2,-122.44257952110989,4,$550.00,31,246,36,99,10,10,10,10,10,10,2,0.92
4841027,1,-122.4517596469739,2,$95.00,30,144,136,99,10,10,10,10,9,10,1,3.34
4855194,4,-122.45256744520115,4,$100.00,90,312,26,91,9,9,9,10,9,9,4,0.58
4855686,2,-122.39833341633684,6,$250.00,1125,3,27,95,10,9,10,10,9,9,2,0.67
4856290,4,-122.4531372683697,6,$250.00,120,364,1,100,10,10,8,10,10,10,4,0.08
4863182,41,-122.42079432405599,2,$155.00,1125,159,4,100,10,10,10,10,10,10,31,0.1
4867594,2,-122.41701734517277,3,$170.00,180,263,2,100,8,6,10,10,10,8,2,0.05
4875549,3,-122.42963486875017,1,$145.00,14,9,17,99,10,10,10,10,10,9,3,0.42
4880695,2,-122.43760891826176,12,$450.00,365,349,24,92,9,8,10,10,9,9,2,0.54
4880988,1,-122.43750006409364,3,$126.00,31,0,6,93,9,9,10,10,10,9,1,0.15
4882295,1,-122.41109713868012,2,$89.00,7,269,175,98,10,10,10,10,9,10,1,4.34
4887475,22,-122.40412206888193,2,$83.00,1125,62,47,95,10,9,10,10,9,9,22,1.08
4887587,22,-122.40619618224669,2,$83.00,1125,62,54,92,9,9,10,10,9,9,22,1.2
4890230,22,-122.40475648350944,4,$38.00,1125,60,172,93,9,9,10,10,9,9,22,3.82
4892016,15,-122.42510562548992,6,$169.00,1125,95,109,88,9,9,10,10,10,9,15,2.47
4896087,2,-122.41982150587044,3,$105.00,1125,345,143,93,9,10,10,9,10,9,2,3.22
4897143,22,-122.40432234730947,4,$38.00,1125,54,127,94,10,9,10,10,9,10,22,2.84
4897446,8,-122.39547086321704,4,$300.00,1125,365,0,,,,,,,,5,
4902365,22,-122.4062857392914,4,$38.00,1125,54,133,93,10,9,10,10,9,9,22,2.96
4902444,22,-122.4044534935589,4,$38.00,1125,21,159,94,10,9,10,10,9,9,22,3.67
4907924,4,-122.44112981067805,1,$125.00,1125,214,43,94,9,9,10,10,9,9,3,0.97
4936367,2,-122.41517717541034,2,$98.00,1125,250,19,97,10,10,10,10,10,10,2,0.51
4936887,4,-122.44222367602268,6,$295.00,14,114,227,97,10,10,10,10,10,9,4,5.12
4948327,3,-122.46803496741273,2,$75.00,90,303,292,92,10,9,10,10,10,9,3,7.19
4948340,3,-122.46771342636866,2,$65.00,90,285,318,90,9,9,10,10,10,9,3,7.3
4949779,4,-122.44193195099294,1,$125.00,1125,313,45,96,9,9,10,10,10,10,3,1.06
4956493,1,-122.42610974414941,3,$91.00,1125,83,30,99,10,10,10,9,10,10,1,0.69
4956697,1,-122.4764539539825,3,$140.00,28,47,173,90,9,9,9,9,9,9,1,3.92
4957143,4,-122.43480478022701,2,$225.00,1125,308,166,99,10,10,10,10,10,10,3,3.92
4959980,1,-122.48455823183728,6,$279.00,28,141,233,91,9,10,10,10,9,9,1,5.26
4962043,2,-122.39869737963204,2,$109.00,1125,8,45,95,9,9,10,10,9,9,2,1.01
4965866,1,-122.41462802138425,2,$156.00,334,333,91,92,10,10,10,10,10,9,1,2.06
4966389,2,-122.4466741095042,4,$200.00,56,69,12,97,10,9,10,10,10,10,1,0.31
4968468,1,-122.40981691628132,4,$350.00,21,9,25,98,10,10,10,10,10,10,1,1.15
4987668,2,-122.4194064366309,1,$135.00,30,156,46,100,10,10,10,10,10,10,2,1.1
4993804,1,-122.4387732171951,10,$775.00,60,4,53,97,10,10,10,10,10,9,1,1.24
5004303,32,-122.44592385254005,2,$141.00,1125,324,0,,,,,,,,32,
5005798,19,-122.41968768671991,2,$100.00,999,286,14,97,10,10,10,9,10,9,19,0.34
5013816,3,-122.4345973845941,2,$129.00,28,190,417,99,10,10,10,10,10,10,3,9.68
5019863,1,-122.4252964472543,1,$160.00,60,179,31,96,10,9,10,10,10,9,1,0.7
5025420,19,-122.42057308687214,2,$100.00,1125,261,5,84,9,9,10,9,10,9,19,0.13
5027016,4,-122.50100017398925,2,$90.00,1125,330,96,89,9,10,10,10,9,9,4,2.2
